model_encoder;ti;vi;tl;vl;ta;va;lr;tl_mean;tl_std;vl_mean;vl_std;ta_mean;ta_std;va_mean;va_std
'timm-efficientnet-b5';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.010592376813292503, 0.010710188187658787, 0.011012135073542595, 0.012244615703821182, 0.00946691446006298, 0.011722996830940247, 0.010465329512953758, 0.009616467170417309, 0.010442247614264488, 0.009130839258432388];[0.0010994778713211417, 0.0015719217481091619, 0.0009581699850969017, 0.0014967923052608967, 0.0008667435613460839, 0.0009672999731265008, 0.0007429908728227019, 0.0003178787010256201, 0.0010969274444505572, 0.0010816211579367518];[3.412951455483704e-05, 1.6316346166722617e-05, 4.1595609857170146e-05, 2.7831470017725124e-05, 2.2631013056328975e-05, 2.3916513419375285e-05, 2.7796216855002776e-05, 1.8222208845397603e-05, 2.6448540151879918e-05, 9.338309874296069e-05];[0.0004674747431356874, 0.00032096974964368474, 0.000537539957997879, 0.0003385085764326945, 0.0005871237646462024, 0.0005184556477560998, 0.000684645327276745, 0.001370732566115307, 0.00046127419662589375, 0.000453292119213633];0.1;0.010540411062538623;0.000925478473921987;0.0010199823620496318;0.00033878848869214336;3.322705316674002e-05;2.1223173930914742e-05;0.0005740016648843827;0.0002845553656155579
'timm-mobilenetv3_large_100';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.0056658536195755005, 0.006958237383514643, 0.005472985096275806, 0.003969847224652767, 0.005120306741446257, 0.006479594856500626, 0.005080469883978367, 0.006272678263485432, 0.008599220775067806, 0.006103447638452053];[0.02355736866593361, 0.022971825674176216, 0.026466894894838333, 0.02528196945786476, 0.02366487681865692, 0.02475564554333687, 0.021716296672821045, 0.026412833482027054, 0.023727044463157654, 0.02257421612739563];[5.475855793335427e-05, 8.536291210636815e-05, 8.526454671309303e-06, 8.70753457707929e-05, 9.134642200347987e-05, 1.1440218582237094e-05, 0.00010519201283543111, 3.260060763932149e-05, 1.2475173503001535e-05, 6.303664317297564e-05];[1.4441883210869477e-05, 1.4264718082968031e-05, 1.2117092151764375e-05, 1.3615079886841741e-05, 1.3011668400508825e-05, 1.2774867414133695e-05, 1.436548299704743e-05, 1.260616818543614e-05, 1.4453321250829099e-05, 1.3844024721931802e-05];0.2;0.0059722641482949255;0.0011879333099393905;0.02411289718002081;0.0015060664570848321;5.518143482182714e-05;3.4960964151387835e-05;1.3549430630233062e-05;8.193068362942552e-07
'timm-mobilenetv3_large_100';['data/images/1.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/2.jpg'];[0.004042155109345913, 0.0042564040049910545, 0.00453665666282177, 0.005454154685139656, 0.004314950667321682, 0.0062736705876886845, 0.004782452248036861, 0.004726673476397991, 0.0044044144451618195, 0.004678317345678806];[0.008625801652669907, 0.009101534262299538, 0.008550319820642471, 0.009884832426905632, 0.009185828268527985, 0.01197084691375494, 0.009562013670802116, 0.008358754217624664, 0.009389868937432766, 0.008925577625632286];[0.9713946806439572, 0.9674154519412468, 0.8653684853886414, 0.8943012949965183, 0.9314059091704789, 0.8816378599094837, 0.9148920666223345, 0.944459396187504, 0.8681188537676316, 0.9500233188536081];[0.9847698834411829, 0.911476223971467, 0.9544324745185518, 0.8174677577184487, 0.9726617778926739, 0.9435671539843447, 0.9740807014974326, 0.8570099223485714, 0.9254182446149986, 0.9126249028489695];0.2;0.004746984923258424;0.0006263341539593415;0.00935553777962923;0.0009806354418260973;0.9189017317481405;0.03787051199586697;0.9253509042836642;0.050975309698338044
'timm-mobilenetv3_large_100';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.006842580158263445, 0.0066058458760380745, 0.006797750014811754, 0.006092165596783161, 0.007732328958809376, 0.006055952049791813, 0.006823770701885223, 0.0064049577340483665, 0.0050866869278252125, 0.00688321003690362];[0.0005888583837077022, 0.0008613304235041142, 0.001031618332490325, 9.337137453258038e-05, 0.0007927983533591032, 0.0005312550347298384, 0.000990773318335414, 0.0011500954860821366, 0.0007650793413631618, 0.0005582052981480956];[0.8836886901750329, 0.9284247792768947, 0.9468727888345055, 0.9809416526494318, 0.7957423221529334, 0.9154733222699936, 0.8551749218143623, 0.9671746256423774, 0.9728101220746197, 0.9910639995012599];[0.6941253070611465, 0.8523759789730776, 0.9413057193328745, 0.72329275574533, 0.7251250959722337, 0.963508282619713, 0.9341605914134439, 0.895061674981721, 0.8548782543006785, 0.9770371165580107];0.2;0.006532524805516004;0.0006593138382609412;0.0007363385346252471;0.0002918401285286447;0.9237367224391411;0.059508896300238825;0.856087077695823;0.10103324110531832
'dpn68b';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.0060297525487840176, 0.0042662955820560455, 0.0059274667873978615, 0.008450344204902649, 0.006024188362061977, 0.005068251863121986, 0.006355479825288057, 0.006642044521868229, 0.0041308109648525715, 0.007704833522439003];[0.02316383644938469, 0.020008306950330734, 0.025295138359069824, 0.024318914860486984, 0.02005518600344658, 0.02250613644719124, 0.02359994500875473, 0.024942688643932343, 0.020324645563960075, 0.02289513126015663];[3.048335026956117e-06, 1.0001509061940972e-05, 6.111116208407097e-06, 2.9801894340097945e-06, 3.514105314850191e-06, 3.414713392491109e-06, 3.961467152979736e-06, 2.000080728037368e-06, 7.218642688266996e-06, 3.867606060969919e-06];[4.33871624627713e-07, 4.733510765575488e-07, 4.1353508417607543e-07, 4.3369328783793293e-07, 4.992003465043027e-07, 4.522362277992187e-07, 4.370893339489257e-07, 4.149560106636585e-07, 4.861886979679042e-07, 4.356648899417337e-07];0.01;0.0060599468182772395;0.0012956766391427354;0.022710992954671383;0.0018806205926367974;4.61177650689093e-06;2.315921034405655e-06;4.4797865800250136e-07;2.774111843422327e-08
'dpn68b';['data/images/1.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/2.jpg'];[0.004647791385650635, 0.005522558465600014, 0.005021707154810429, 0.005165738053619862, 0.0047973161563277245, 0.004699690733104944, 0.004522315692156553, 0.0034491615369915962, 0.004390592686831951, 0.004350337199866772];[0.010801548138260841, 0.010345708578824997, 0.009711066260933876, 0.00834478810429573, 0.008017373271286488, 0.01098428014665842, 0.010248024947941303, 0.010114911943674088, 0.01054642628878355, 0.008675129152834415];[0.8725709373929427, 0.8250607124610846, 0.8595891196052203, 0.8859931208125106, 0.906985913093647, 0.8879468672006141, 0.8539232663693835, 0.9445087899936889, 0.9442019634312234, 0.8229658754737421];[0.9220182848402698, 0.8822078735668295, 0.8733084382405107, 0.8346341538396269, 0.9418424688782694, 0.9327095463583583, 0.8632543519764138, 0.8885416060928473, 0.9648523630959265, 0.8945100935874407];0.01;0.004656720906496048;0.0005295886007464149;0.009778925683349371;0.0010062140012297221;0.8803746565834057;0.04065979567399047;0.8997879180476493;0.037847404524149454
'dpn68b';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.005890490487217903, 0.006927597336471081, 0.005851783789694309, 0.0065586017444729805, 0.006199562922120094, 0.006553486920893192, 0.006052656564861536, 0.006131486035883427, 0.006409402936697006, 0.006506448611617088];[0.0009041964076459408, 0.0006349656032398343, 0.0004090725560672581, 0.0005312815774232149, 0.0001015805610222742, 0.00038095287163741887, 0.0007077688933350146, 0.001236729440279305, 0.0004965933621861041, 0.0010002308990806341];[0.9393231505817646, 0.8080163895362211, 0.9530471232100592, 0.9233915152990669, 0.9351619368799906, 0.9194088391490728, 0.9283454792144842, 0.9986640640311224, 0.9141707755258537, 0.9762571925005912];[0.4593288287188414, 0.9716439048781801, 0.8899238277525608, 0.5322767221058613, 0.996918982102889, 0.584320972763246, 0.8989628992750597, 0.653874706593599, 0.9727526618025616, 0.7203688945623186];0.01;0.006308151734992861;0.00032360370391542893;0.0006403372171916999;0.00031669898149216247;0.9295786465928227;0.047735301972676975;0.7680372400555118;0.19175237295445158
'vgg19_bn';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.00593934953212738, 0.006756842602044344, 0.0051353261806070805, 0.006164713762700558, 0.006122127175331116, 0.006564767565578222, 0.005622713826596737, 0.006088819820433855, 0.006564907729625702, 0.006503647658973932];[0.021345213055610657, 0.02699357271194458, 0.01959500089287758, 0.02482760138809681, 0.02323482371866703, 0.025133825838565826, 0.023367080837488174, 0.02403290569782257, 0.02263261377811432, 0.022887125611305237];[0.0003671580686213094, 0.0005273558175589166, 0.0014283225592206517, 0.0002405016558664208, 0.0076434872556048195, 0.0005298325815992211, 0.0004274605664523756, 0.0011281912792084903, 0.0022237822124852036, 0.003893056575576037];[0.00033007374892723984, 0.00030876238114030397, 0.00035300821743766697, 0.0003645568077887962, 0.00043739449726731827, 0.0003033879498148817, 0.00035595591640413815, 0.00029991322801536935, 0.00032790137269322894, 0.0003383434742180169];0.1;0.0061463215854018925;0.0004684093884788367;0.023404976353049278;0.0019477869698346507;0.0018409148572193445;0.0022109146385304785;0.00034192975937069603;3.8270251950184685e-05
'vgg19_bn';['data/images/1.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/2.jpg'];[0.004453030414879322, 0.003898090682923794, 0.0053650145418941975, 0.005786404013633728, 0.004162436351180077, 0.004746695980429649, 0.005096904933452606, 0.004298464395105839, 0.005058684851974249, 0.0051269689574837685];[0.010555891320109367, 0.009002492763102055, 0.010866066440939903, 0.009207175113260746, 0.011520178988575935, 0.010483354330062866, 0.008402710780501366, 0.009306475520133972, 0.010701466351747513, 0.009971778839826584];[0.7969691910606257, 0.8365896748356251, 0.7050401141856768, 0.7541198298570526, 0.8248803463592586, 0.7541899568826869, 0.7531298314562573, 0.8398511032655505, 0.8197436426499338, 0.771886619243049];[0.9479015839695047, 0.9609965181700303, 0.8850353882855473, 0.8932560885514528, 0.9430338328218818, 0.9124062264574955, 0.9885608988303947, 0.9311175626449655, 0.9139323418160271, 0.9625152704476356];0.1;0.004799269512295723;0.0005611508765788753;0.01000175904482603;0.0009355417352164951;0.7856400309795717;0.042533470761017135;0.9338755711994935;0.03119045302109558
'vgg19_bn';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.00625243503600359, 0.006319776643067598, 0.00627153180539608, 0.006401665508747101, 0.008199934847652912, 0.005717615596950054, 0.00629191379994154, 0.006480911746621132, 0.005705861374735832, 0.007162721827626228];[0.000527960539329797, 0.0006417729309760034, 0.0009663773234933615, 0.0010844760108739138, 0.00048101163702085614, 0.00021896926045883447, 0.0010821206960827112, 0.0007678839610889554, 0.00020633780513890088, 0.0007966067059896886];[0.9880086298545439, 0.9049659412079598, 0.9440431287518593, 0.97661305488131, 0.9595843884646379, 0.8923867944717225, 0.9501090685269883, 0.8739623156556754, 0.9624881382370166, 0.9671835834122061];[0.2116152472610997, 0.10789551560854427, 0.15430046986424295, 0.11988127860870001, 0.24109377694635958, 0.3947864994318492, 0.1312859606090172, 0.06142155401666061, 0.5390564939289357, 0.22155513613266842];0.1;0.0064804368186742066;0.0006904515567860859;0.0006773516870453022;0.00030490053140914817;0.941934504346392;0.036345634708847684;0.21828919324080776;0.13883827801663925
'mit_b2';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.006640822626650333, 0.004963989369571209, 0.005388857796788216, 0.004291405901312828, 0.00502074183896184, 0.005413518287241459, 0.0050007933750748634, 0.004675176925957203, 0.00403441721573472, 0.004981429781764746];[0.017631201073527336, 0.0166605357080698, 0.018901828676462173, 0.012892479076981544, 0.01472599059343338, 0.017099732533097267, 0.01787310652434826, 0.016519742086529732, 0.017103232443332672, 0.01592174917459488];[0.7528421463940462, 0.6751519412380651, 0.9960052291108386, 0.9795409181636741, 0.8415650273776585, 0.4915644950242891, 0.7235396370986193, 0.7604647671895319, 0.9464632108801923, 0.9933070687160973];[0.5619239663967484, 0.5552656874698012, 0.557929602066479, 0.7380573811324813, 0.578224105372281, 0.5589334679095026, 0.5641429483858981, 0.5910850872962199, 0.5980176383360711, 0.6129654457119877];0.01;0.005041115311905741;0.0006737685191988293;0.016532959789037703;0.0016176642255818715;0.8160444441193011;0.15779039232858236;0.5916545330077468;0.052232288606558784
'mit_b2';['data/images/1.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/2.jpg'];[0.008493630215525627, 0.007690215017646551, 0.008023029193282127, 0.006616986356675625, 0.007941367104649544, 0.006468682549893856, 0.008243324235081673, 0.009049803018569946, 0.00712059810757637, 0.008370937779545784];[0.018280919641256332, 0.017184989526867867, 0.01576942205429077, 0.015316956676542759, 0.017968760803341866, 0.014992975629866123, 0.01728055439889431, 0.01730716973543167, 0.015208287164568901, 0.017382267862558365];[0.0003929886433748919, 0.0006578590749886093, 0.000165930988139662, 0.0004905679884521508, 0.000956696077758612, 0.0008388765667087794, 0.0002937224054068155, 0.0006148580877463061, 0.0007216368966521669, 0.00042061726851405634];[8.906017548981904e-05, 8.230730595226721e-05, 9.646831793097554e-05, 0.00010156543894224157, 9.837382951394247e-05, 8.655066295859548e-05, 7.059944085097136e-05, 8.722646842207471e-05, 9.941125677837004e-05, 8.558003949932225e-05];0.01;0.00780185735784471;0.0007925210454757293;0.016669230349361897;0.0011586163938325281;0.000555375399774205;0.0002349411904713066;8.971429363385797e-05;8.994687152796207e-06
'mit_b2';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.01070561446249485, 0.012820220552384853, 0.010663285851478577, 0.009004672057926655, 0.011794913560152054, 0.011984478682279587, 0.009456822648644447, 0.009115905500948429, 0.009645840153098106, 0.010450683534145355];[0.0009790514595806599, 0.0006523695192299783, 0.0005526883760467172, 0.0004192354390397668, 0.00028428557561710477, 0.0009692177409306169, 0.00117838429287076, 0.0003402606234885752, 0.0011679063318297267, 0.0009478096617385745];[4.207847150183852e-05, 2.069180177188823e-05, 2.773323881199996e-05, 4.309649134293103e-05, 3.202384062328534e-05, 2.975387834824872e-05, 1.0613777984169737e-05, 3.957801088738666e-05, 2.619465134623411e-05, 1.9559695606075067e-05];[0.0009076106508638659, 0.0012954480278675184, 0.0016198807559096862, 0.0019380848945433904, 0.0031874027081433276, 0.0008134648577242665, 0.000767245386865234, 0.0023998984870819973, 0.0006612686909825971, 0.0008968680428775855];0.01;0.010564243700355292;0.0012354566736692619;0.000749120902037248;0.00032255941964749784;2.9132385822405737e-05;9.984296739371381e-06;0.0014487172502859469;0.0007940655258941515
'mobileone_s4';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.003316089976578951, 0.0036702556535601616, 0.0032893873285502195, 0.00303129805251956, 0.005109034478664398, 0.0026291226968169212, 0.0030470017809420824, 0.003123357193544507, 0.003904291894286871, 0.0036248196847736835];[0.012461593374609947, 0.012248137965798378, 0.01318391039967537, 0.013979668729007244, 0.012739500030875206, 0.012981208972632885, 0.013194052502512932, 0.013192275539040565, 0.013949526473879814, 0.013248431496322155];[0.8784510997293989, 0.9561076398284146, 0.9169062543003833, 0.9311032802972162, 0.8388315860150379, 0.9578181407141846, 0.8613899622675047, 0.9482842172814241, 0.9247063658246365, 0.9464684718894772];[0.7559834281741296, 0.7913578911353744, 0.7728315544407782, 0.7774392099190449, 0.7580443580277544, 0.7563097139546455, 0.7494156482238397, 0.7509398715044102, 0.7440027057336671, 0.7384210711471647];0.01;0.0034744658740237357;0.0006475992195551975;0.01311783054843545;0.0005306665630343634;0.9160067018147678;0.03997480345055402;0.7594745452260809;0.015487365051036988
'mobileone_s4';['data/images/1.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/2.jpg'];[0.004812397062778473, 0.004431411623954773, 0.0044572241604328156, 0.004144307225942612, 0.00469735823571682, 0.005534275434911251, 0.004656082950532436, 0.004333828575909138, 0.00498666986823082, 0.004969815723598003];[0.010145600885152817, 0.009204844012856483, 0.00885787419974804, 0.008945625275373459, 0.01078292727470398, 0.00926818698644638, 0.009876001626253128, 0.00947619043290615, 0.009171731770038605, 0.009539373219013214];[0.9525642214680579, 0.8646987975768776, 0.8734737562699889, 0.8565669502442337, 0.8182732235191794, 0.8206929713240204, 0.9622592629816151, 0.8070260616361343, 0.957611834636996, 0.8628276689854182];[0.860974334953464, 0.880197114789038, 0.9047059497497368, 0.7960017610744194, 0.8696425598566981, 0.8167005046073768, 0.8529489535908233, 0.8448629238850767, 0.8547790774520202, 0.8133036565705849];0.01;0.004702337086200714;0.00037940289936789264;0.009526835568249226;0.00056278477468016;0.8775994748642522;0.05636626113337488;0.8494116836529239;0.03136339424376169
'mobileone_s4';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.006456587463617325, 0.0048075090162456036, 0.00756845623254776, 0.00690353661775589, 0.006606309209018946, 0.007465357892215252, 0.006418820004910231, 0.0067485845647752285, 0.006012988276779652, 0.006484908051788807];[0.000700835429597646, 0.0009299833327531815, 0.001061525079421699, 0.001113247242756188, 0.0008456286741420627, 0.0009261850500479341, 0.00043158140033483505, 0.000974766444414854, 0.00036425929283723235, 0.0015669185668230057];[0.9256421316235647, 0.9974058949812917, 0.7323741397934731, 0.9357136669329268, 0.9439843225717923, 0.7655473560314494, 0.8599135457508634, 0.8847234034365867, 0.9378322755645708, 0.9127453071464865];[0.8593213566145017, 0.5017962694664555, 0.7247196645874513, 0.735101802412216, 0.7040139145630969, 0.43269779573165046, 0.6374314024034612, 0.5530792378520121, 0.44453838071889196, 0.6439430810670188];0.01;0.006547305732965469;0.0007346756255870852;0.0008914930513128638;0.0003273916562988403;0.8895882043833006;0.07866474666275622;0.6236642905416756;0.1317611259795204
