model_encoder;ti;vi;tl;vl;ta;va;lr;tl_mean;tl_std;vl_mean;vl_std;ta_mean;ta_std;va_mean;va_std
'timm-res2net50_26w_4s';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.006192407570779324, 0.006054221652448177, 0.005931386724114418, 0.005663332529366016, 0.006097038276493549, 0.006198911927640438, 0.006719645578414202, 0.006028756033629179, 0.005980608984827995, 0.0064393626525998116];[0.0007444677175953984, 0.00030375414644367993, 0.00121503253467381, 0.0006294376798905432, 0.0006489390507340431, 0.00021720945369452238, 0.0006354876095429063, 0.000593195203691721, 0.00030735411564819515, 0.000817075080703944];[0.9746557909500738, 0.9881004567477967, 0.9522756658083945, 0.9885080600440352, 0.9979954022472138, 0.99815892092224, 0.9780797786568185, 0.9537387652225322, 0.9959140188665887, 0.9618240097436082];[0.30437006821108925, 0.31611968914243005, 0.27490707962442085, 0.23301985828339822, 0.21409587279639697, 0.6717775981696325, 0.35825464111672367, 0.2248851202551777, 0.40295168655941926, 0.2631661852061232];0.01;0.006130567193031311;0.00027361471293958236;0.0006111952592618763;0.0002773992245093514;0.9789250869209303;0.01689435589813148;0.3263547799364812;0.12846747497961314
'timm-res2net50_26w_4s';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/QS_7415.jpg'];[0.006447803229093552, 0.006314942613244057, 0.0051183514297008514, 0.005504944361746311, 0.005361449904739857, 0.006232516840100288, 0.006062342785298824, 0.005903973244130611, 0.0063561936840415, 0.005799036007374525];[6.219380566108157e-09, 5.351975307377188e-09, 4.787353180546461e-09, 5.566192839978612e-09, 6.026732002339941e-09, 6.120977502632741e-09, 5.2206523548647965e-09, 5.866070296178805e-09, 5.598196128886457e-09, 5.818440840243966e-09];[0.9274698999590446, 0.959455366478421, 0.9444939943756351, 0.9707727533051567, 0.9674295514232053, 0.9551870830809901, 0.9341806277005978, 0.9874302503676787, 0.9923728577168086, 0.9715721741760857];[-14769314764.930176, -13234208105.994629, -11495658873.511719, -13549831389.38086, -14369126318.885254, -14590551375.342773, -13362227438.880371, -13326438902.808594, -13246273039.771484, -13929781912.757324];0.01;0.0059101554099470375;0.0004339998729463711;5.657597101915712e-09;4.2301861692544505e-10;0.9610364558583624;0.020207890062505472;-13587341212.226318;887032378.4921248
'timm-regnetx_064';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.006837313063442707, 0.005802481435239315, 0.006132876500487328, 0.006864504888653755, 0.005904016084969044, 0.0070066628977656364, 0.007149969227612019, 0.005633594002574682, 0.006861979141831398, 0.00640395563095808];[0.025999708101153374, 0.024841394275426865, 0.02303563803434372, 0.024679599329829216, 0.02284674346446991, 0.023597052320837975, 0.023254798725247383, 0.02360020950436592, 0.02336542308330536, 0.02346578985452652];[0.00016972774967605186, 2.507019007935707e-05, 0.00010915379877429743, 0.00010436822489467978, 9.635868779378498e-05, 1.576843292205865e-05, 0.00013694682896925325, 0.00016757065874650756, 0.00010422165529744287, 2.517321859163424e-05];[3.846436677945597e-06, 3.994767708626057e-06, 4.28820312792233e-06, 3.9099914651563594e-06, 4.070543189627074e-06, 4.178568517754222e-06, 3.943718070664737e-06, 3.9583429994882735e-06, 3.9996225027483234e-06, 4.110560550940612e-06];0.01;0.006459735287353397;0.000526974396528652;0.023868635669350623;0.0009392365721523188;9.543594457450677e-05;5.387666528450493e-05;4.030075481087359e-06;1.263788355467246e-07
'timm-regnetx_064';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.006797516718506813, 0.006136646959930658, 0.006608095020055771, 0.005800344981253147, 0.006330368109047413, 0.005732129327952862, 0.006256803870201111, 0.005890325643122196, 0.006450938992202282, 0.006548596546053886];[0.0006217646296136081, 0.0006037319544702768, 0.0004663220315705985, 0.0007062623044475913, 0.0005343392258509994, 0.0006635714089497924, 0.00013755258987657726, 0.0006017712876200676, 0.0005291707348078489, 0.0006263231625780463];[0.9481420073048086, 0.9556772001134282, 0.8819150737807924, 0.951041086942064, 0.9679850904491032, 0.9465671262969374, 0.9337053197153696, 0.9629869243576209, 0.8870864338191385, 0.9219172713030681];[0.44562022956130376, 0.5637417891998266, 0.510872233604635, 0.4628256695754007, 0.5433930551189645, 0.4311891680241038, 0.8233288249233546, 0.5125524655623883, 0.47770481349249694, 0.5125563355595271];0.01;0.006255176616832614;0.0003429831704119395;0.0005490809329785406;0.0001521987808414128;0.935702353408233;0.028538181736894423;0.5283784584622;0.10603709753402146
'timm-regnetx_064';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/QS_7415.jpg'];[0.006986047141253948, 0.0066215358674526215, 0.0065907444804906845, 0.006888114847242832, 0.007333745248615742, 0.006824725307524204, 0.007173201069235802, 0.006296457257121801, 0.0064466847106814384, 0.007170685101300478];[1.5626483218511567e-07, 1.4112998769633123e-07, 1.5449913348675182e-07, 1.383375263230846e-07, 1.4044178442418342e-07, 1.454395857081181e-07, 1.4098121425831778e-07, 1.4530046144045627e-07, 1.4149642879601743e-07, 1.4103893875017093e-07];[0.9212894853332839, 0.8623282861509485, 0.9050401014250161, 0.8895566495384608, 0.8586037180454352, 0.8975435383501192, 0.9190333785983663, 0.9246812865220104, 0.9447319225016236, 0.9239228065196871];[-208936645506.8125, -195860229491.1875, -208019012450.17188, -199479675291.96875, -185164184569.3125, -193344253539.03906, -204506988524.39062, -195422821043.92188, -197218139647.4375, -202097854613.2578];0.01;0.006833194103091955;0.00032366115005543974;1.4449298930685471e-07;5.8232416368022245e-09;0.9046731172984952;0.026557208964200465;-199004980467.75;6851858337.43499
'timm-gernet_l';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.004004038870334625, 0.003766273148357868, 0.004361320286989212, 0.004422685131430626, 0.0037497044540941715, 0.004466378130018711, 0.004321031738072634, 0.0035864259116351604, 0.003632910782471299, 0.004157434217631817];[0.015019983053207397, 0.015580479055643082, 0.014376413077116013, 0.014530239626765251, 0.014183907769620419, 0.014586302451789379, 0.013041012920439243, 0.015038474462926388, 0.014564476907253265, 0.014554549008607864];[0.922613109133554, 0.9872047850176731, 0.9108434662461963, 0.8334549425493598, 0.8525310290028533, 0.826208119758694, 0.8909453672873551, 0.943310301546232, 0.9607549161940764, 0.8828821826171974];[0.6569822870411547, 0.6509035829938381, 0.6834423163456678, 0.6817874977682847, 0.6961747134122696, 0.6568327202054987, 0.7214428931077497, 0.6661382758481504, 0.6829471011549069, 0.664011195476301];0.01;0.004046820267103612;0.0003249214674412951;0.01454758383333683;0.0006296393125147243;0.9010748219353193;0.0512745484118987;0.6760662583353821;0.02051597015905034
'timm-gernet_l';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.006904150824993849, 0.006107959430664778, 0.006472148932516575, 0.006228269077837467, 0.006239393725991249, 0.006479410920292139, 0.006724565755575895, 0.006820933893322945, 0.006672516465187073, 0.006131596863269806];[0.0005698568420484662, 0.0005974449450150132, 0.0005460710963234305, 0.0005519950645975769, 0.00043866276973858476, 0.0004846948431804776, 0.0007074923487380147, 0.0005210755043663085, 0.0007121928501874208, 0.0006344548310153186];[0.8830269684095624, 0.9089037215350214, 0.9999819985929782, 0.8565153159330949, 0.8805132155168164, 0.9007628872589668, 0.9542331560283692, 0.9445902038811937, 0.8283748960978483, 0.9286689141637554];[0.6713108669623098, 0.7101836626836913, 0.7855901401831765, 0.66866424770499, 0.5804115815491249, 0.7539703920077875, 0.7072802510064693, 0.7876884187414582, 0.7751829939452646, 0.6618047933492722];0.01;0.006478094588965177;0.00027822639840086;0.0005763941095210612;8.452135305252558e-05;0.9085571277417607;0.04773293821613178;0.7102087348133544;0.06345077021636653
'timm-gernet_l';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/QS_7415.jpg'];[0.00642683869227767, 0.006464309990406036, 0.007256551645696163, 0.007270406000316143, 0.007046722806990147, 0.006674463860690594, 0.006667137145996094, 0.006135767791420221, 0.0061200386844575405, 0.006570126861333847];[1.9162136322137258e-09, 1.8919719124710355e-09, 2.1295758489969785e-09, 1.7981345301620877e-09, 2.1056509869055162e-09, 1.976516061930056e-09, 2.0382593390877446e-09, 2.1355166524017477e-09, 2.0726143024063504e-09, 2.297039669585388e-09];[0.9097469352220525, 0.958247646099257, 0.9171906121140138, 0.9030317389643195, 0.9044000713739431, 0.9588003162032185, 0.9328893152435928, 0.9319317152017632, 0.9620246874086338, 0.9436538065213315];[-11739679335.547852, -11556118010.47461, -12199554442.359375, -11791070937.110352, -12307949065.16211, -11823829649.878906, -11972654341.651367, -12030196188.880371, -12300057410.193848, -12616065024.32959];0.01;0.006663236347958445;0.0003931021330915427;2.036149293616063e-09;1.3718952077221312e-10;0.9321916844352126;0.021818226598695298;-12033717440.558838;305614384.026117
'se_resnext50_32x4d';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.003983003553003073, 0.0040666768327355385, 0.00322835729457438, 0.003757832106202841, 0.0037652228493243456, 0.0038980264216661453, 0.004394075833261013, 0.00410842802375555, 0.003829441498965025, 0.004090968053787947];[0.013439195230603218, 0.013430042192339897, 0.013054781593382359, 0.013099080882966518, 0.013349638320505619, 0.013468784280121326, 0.012862138450145721, 0.01274934597313404, 0.013151101768016815, 0.013236941769719124];[0.9155674045815358, 0.8519889069077713, 0.9599843802500982, 0.8855202393678636, 0.9548353395402015, 0.9691664091518474, 0.8850078396881907, 0.9603101906675026, 0.9017276897648795, 0.9396542003033606];[0.7441568760698092, 0.7544080888121446, 0.7595256611533869, 0.7583816015177804, 0.7567016651084387, 0.7451796842714475, 0.7617356426901436, 0.7695988137382075, 0.7609389321963033, 0.754657617021518];0.01;0.003912203246727586;0.00029183324741089095;0.013184105046093464;0.0002354808173189341;0.9223762600223251;0.038179391642140285;0.756528458257918;0.0072089897943905705
'se_resnext50_32x4d';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.006181121803820133, 0.006289529148489237, 0.006210804916918278, 0.006123481318354607, 0.006110615096986294, 0.0060898843221366405, 0.005541888065636158, 0.005409293808043003, 0.006323817651718855, 0.006338897161185741];[0.0005134416278451681, 0.0006132351700216532, 0.0001311199739575386, 0.0004358653968665749, 0.0007931082509458065, 0.00028055557049810886, 0.0004033966106362641, 0.0002571557997725904, 0.00047965015983209014, 0.0007662147982046008];[0.9123940091094478, 0.8978350686993565, 0.9110538926994614, 0.9336824434982501, 0.8932826612021305, 0.9405406732971827, 0.9531098767540207, 0.9712713336858104, 0.8976488130573337, 0.9590269155937985];[0.6249884685651166, 0.7032140167859228, 0.5458483533640444, 0.7717770630752248, 0.6711192960291548, 0.7165979833003482, 0.73809603952706, 0.6848173325516319, 0.7154580902739041, 0.5224662457196804];0.01;0.006061933329328894;0.000306069536200599;0.00046737433585803957;0.00020401042179865164;0.9269845687596792;0.026855092836107427;0.6694382889192088;0.07730469005713485
'se_resnext50_32x4d';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/QS_7415.jpg'];[0.009891931898891926, 0.00869933795183897, 0.009831096976995468, 0.01090278197079897, 0.010484452359378338, 0.01098984107375145, 0.010236389935016632, 0.01074456237256527, 0.009251745417714119, 0.009546134620904922];[2.497725984373922e-11, 2.911119956205965e-11, 3.1228603036836944e-11, 2.8242455249460896e-11, 2.62218285279614e-11, 2.7326812687689106e-11, 3.132067868949484e-11, 3.146024413203108e-11, 3.1583714810157204e-11, 3.005017762403028e-11];[0.21510225872218602, 0.2598012543367585, 0.2704921847044084, 0.14722130538522282, 0.15322757710375956, 0.15395919501501376, 0.23051811474822437, 0.17498221770893152, 0.25550011808475837, 0.2856319433062261];[-420700340.463089, -507703720.52328485, -534346043.06356806, -480978934.9569549, -434854983.28344727, -484023748.82833856, -547777294.1126099, -534813283.87396234, -541973113.0136719, -529783367.1106567];0.01;0.010057827457785606;0.0007144309145961292;2.9152297416346064e-11;2.2635812943970516e-12;0.21464361691154893;0.050687675655431336;-501695482.9229584;43015145.96332919
'timm-skresnext50_32x4d';['data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/1.jpg'];[0.0061254859901964664, 0.006413876079022884, 0.0069074807688593864, 0.0060712723061442375, 0.006742983125150204, 0.007296379655599594, 0.006554094608873129, 0.00567051162943244, 0.0065640537068247795, 0.007491318043321371];[0.025064658373594284, 0.023054204881191254, 0.02466811239719391, 0.02539641782641411, 0.023623209446668625, 0.025433164089918137, 0.02297467365860939, 0.025005703791975975, 0.02489612251520157, 0.023882165551185608];[2.3693926532897258e-05, 4.4821802938299626e-05, 6.324496026222093e-06, 0.00010934131060524876, 1.6108647902357554e-05, 3.901536133033012e-05, 7.634140228918174e-05, 3.1602557952870036e-05, 2.7509205451026197e-05, 1.6112329928152924e-05];[1.6945780478838657e-07, 1.8195543682875126e-07, 1.690929923858775e-07, 1.6839926575418218e-07, 1.7074855218623952e-07, 1.5985177348465385e-07, 1.7360471404881395e-07, 1.701300762491087e-07, 1.696313516319492e-07, 1.6903987654082187e-07];0.01;0.006583745591342449;0.0005290033765515021;0.024399843253195285;0.0008888881640574256;3.9087104095658634e-05;2.9854116051356648e-05;1.7019118438987846e-07;5.136744078742535e-09
'timm-skresnext50_32x4d';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7415.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg'];['data/images/QS_7510.jpg'];[0.006193723063915968, 0.0060169934295117855, 0.006010296288877726, 0.0064246454276144505, 0.006215303670614958, 0.0064681111834943295, 0.006354783196002245, 0.006628445349633694, 0.005917590111494064, 0.006370799615979195];[0.0005915948422625661, 0.0006808333564549685, 0.0005234391428530216, 0.0007451929268427193, 0.0005797238554805517, 0.00047480149078182876, 0.00017194353858940303, 0.00032527174334973097, 0.0009039781289175153, 0.0006719453958794475];[0.9948335147981531, 0.950051663575217, 0.9135787822125394, 0.9337428761466713, 0.9795152833747263, 0.9302302720969675, 0.964576661694891, 0.9943067019641845, 0.9953779501639402, 0.9995874503015614];[0.2471043604983847, 0.3059728113904031, 0.24047970867050272, 0.2284842487067943, 0.24234176388239836, 0.12845295371010024, 0.5812821361652529, 0.3186214060871856, 0.2747642435131197, 0.2879952204238675];0.01;0.006260069133713841;0.00021736370006507382;0.0005668724421411753;0.00019873234736716432;0.965580115632885;0.030214361578057805;0.2855498853048009;0.11063586628286347
'timm-skresnext50_32x4d';['data/images/1.jpg', 'data/images/2.jpg', 'data/images/4.jpg', 'data/images/QS_7506.jpg', 'data/images/QS_7508.jpg', 'data/images/QS_7510.jpg'];['data/images/QS_7415.jpg'];[0.005827455781400204, 0.006325114518404007, 0.006106079556047916, 0.005987667012959719, 0.0059273820370435715, 0.0060136341489851475, 0.0056248195469379425, 0.006166830658912659, 0.00613740086555481, 0.0063455598428845406];[2.166682111504059e-10, 2.0891680052592676e-10, 2.151233496894278e-10, 2.195178205877113e-10, 2.212685035196671e-10, 2.0945987999620996e-10, 2.233846996269051e-10, 2.1644980252588653e-10, 2.1659357640757548e-10, 2.1255297522060346e-10];[0.96363092698663, 0.9740208472174231, 0.9799605336108708, 0.9213104791581814, 0.9993480489492533, 0.9867572128076967, 0.9838887789072154, 0.9424326876087925, 0.9805649327051803, 0.9892950111161045];[-516400336.2192382, -491175203.5154571, -507749973.72763056, -523158787.6810302, -525697289.8973693, -499837188.91279596, -534262417.7469482, -510208367.30139154, -512120841.9336547, -503417014.07568353];0.01;0.006046194396913051;0.00020925568372531943;2.1599356192503195e-10;4.486224543770925e-12;0.9721209459067348;0.022495582154893078;-512402742.1011199;12255821.176823922
